Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2003,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161.8,
SURVEY,2003,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,152,
SURVEY,2003,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,169.3,
SURVEY,2003,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135.9,
SURVEY,2003,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150.5,
SURVEY,2003,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165.9,
SURVEY,2003,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,141.9,
SURVEY,2003,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155.5,
SURVEY,2003,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134.4,
SURVEY,2003,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153.4,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,CLARE,35,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,93,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,GLADWIN,51,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,GRATIOT,57,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,ISABELLA,73,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,MECOSTA,107,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,102,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,MIDLAND,111,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,MONTCALM,117,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,105,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,CENTRAL,50,OSCEOLA,133,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,114,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,ARENAC,11,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,BAY,17,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,HURON,63,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,SAGINAW,145,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,SANILAC,151,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,EAST CENTRAL,60,TUSCOLA,157,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,ALCONA,1,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,81,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,ALPENA,7,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,IOSCO,69,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,OGEMAW,129,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,OTSEGO,137,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,82,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHEAST,30,PRESQUE ISLE,141,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,ANTRIM,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,103,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,BENZIE,19,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,CHARLEVOIX,29,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,EMMET,47,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,GRAND TRAVERSE,55,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,109,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,LEELANAU,89,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,93,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,MISSAUKEE,113,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,86,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,NORTHWEST,20,WEXFORD,165,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,BARRY,15,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,BRANCH,23,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,CALHOUN,25,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,CLINTON,37,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,EATON,45,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,HILLSDALE,59,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,INGHAM,65,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,IONIA,67,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,139,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,JACKSON,75,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,SHIAWASSEE,155,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTH CENTRAL,80,ST JOSEPH,149,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,GENESEE,49,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,114,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,LAPEER,87,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,LENAWEE,91,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,LIVINGSTON,93,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,MACOMB,99,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,MONROE,115,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,OAKLAND,125,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,ST CLAIR,147,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,WASHTENAW,161,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHEAST,90,WAYNE,163,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,ALLEGAN,5,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,BERRIEN,21,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,CASS,27,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,KALAMAZOO,77,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,KENT,81,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,OTTAWA,139,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,SOUTHWEST,70,VAN BUREN,159,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,DELTA,41,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,DICKINSON,43,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,0,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,MENOMINEE,109,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,79,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,UPPER PENINSULA,10,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,67,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,WEST CENTRAL,40,MUSKEGON,121,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,89,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,WEST CENTRAL,40,NEWAYGO,123,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,WEST CENTRAL,40,OCEANA,127,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100,
SURVEY,2003,YEAR,,COUNTY,MICHIGAN,26,WEST CENTRAL,40,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,BENTON,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,CARVER,19,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,KANDIYOHI,67,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,151,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,MCLEOD,85,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,MEEKER,93,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,MORRISON,97,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,85,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,RENVILLE,129,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,SCOTT,139,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,SHERBURNE,141,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,SIBLEY,143,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,STEARNS,145,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,TODD,153,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,WADENA,159,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,105,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,CENTRAL,50,WRIGHT,171,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,ANOKA,3,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,86,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,CARLTON,17,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,80,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,CHISAGO,25,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,CROW WING,35,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,HENNEPIN,53,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,ISANTI,59,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,KANABEC,65,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,81,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,MILLE LACS,95,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,88,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,82,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,PINE,115,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,92,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,EAST CENTRAL,60,WASHINGTON,163,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,BELTRAMI,7,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,68,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,CASS,21,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,HUBBARD,57,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTH CENTRAL,20,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,111.5,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHEAST,30,OTHER (COMBINED) COUNTIES,,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,60,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,BECKER,5,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,CLAY,27,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,CLEARWATER,29,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,107,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,KITTSON,69,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,MAHNOMEN,87,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,MARSHALL,89,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,112,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,NORMAN,107,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,PENNINGTON,113,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,107,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,POLK,119,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,107,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,RED LAKE,125,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,NORTHWEST,10,ROSEAU,135,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BLUE EARTH,13,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,BROWN,15,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FARIBAULT,43,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,FREEBORN,47,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,LE SUEUR,79,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,MARTIN,91,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170,
SURVEY,2003,YEAR,,COUNTY,MINNESOTA,27,SOUTH CENTRAL,80,NICOLLET,103,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172,
